"","photo_id","tienda_id","caption","label","length","stars","len_word"
"2688","bLiuIGQ1qmGzSKZfHHkS7g",NA,"tonkotsu pork flavor broth noodle","food",116,4,5
"2689","bLy1VurJrYyx_5oJCP5NEw",NA,"shrimp","food",18,4,1
"2690","bM7-i7pkapkllE0OXhZJxQ",NA,"corn extra egg","food",44,4,3
"2691","bMpRQ2g6bEm09CxZ-IlY-w",NA,"arancini rice ball fried served sicilian","food",124,3,6
"2692","bMx2xjkQKzN5GtCNAqajeA",NA,"breakfast burger brunch sun","food",59,4,4
"2693","bOKDr2dQ4rF117dbUBZvfw",NA,"citru slaw taco brown rice black bean","food",52,4,7
"2694","bP_337TkFazF_jh0EX5Edw",NA,"taco burger shrimp chip","food",40,4.5,4
"2695","bQ0GDR4gblIJCqSzh_ezNQ",NA,"rigatoni carbonara pea egg yolk deliciou","food",72,4.5,6
"2696","bQIXDk17vmN9fYP2aHfukA",NA,"dish rice cake house","food",55,3,4
"2697","bQsR0e1HjqLqMiRIDoG6JA",NA,"greek chicken salad","food",28,4.5,3
"2698","bRwrbxv9fpLfgZ8br9jeBA",NA,"ribeye sandwich","food",21,4.5,2
"2699","bSF0h4nrVNW0jInmachmuQ",NA,"breakfast sandwich","food",28,4.5,2
"2700","bSs9oOYHC21dBKxowYfUnQ",NA,"pork katsu curry","food",21,4,3
"2701","bT5UyFS34T4ikJ32wdyfRg",NA,"hawaiian roll","food",13,4,2
"2702","bUXo_tgLS1tsjazKEsgbPQ",NA,"filet mignon egg","food",29,4,3
"2703","bV9LkyHjn_E5f2v7HhTN4g",NA,"beet salad","food",11,3.5,2
"2704","bVIZhbrBnC4Mn4DXj9PJAw",NA,"trio caramelized chocolate caramel sea salt more flavor","food",91,4.5,8
"2705","bW90ZnYiShTb08nTQKvl0A",NA,"shrimp scampi","food",18,4.5,2
"2706","bWEVfpl5x3FUdDnouIxotA",NA,"rice roll make order","food",115,3,4
"2707","bWLZzNnjszXeZz1nKDSr0g",NA,"pesto pastum italian panini quinoa salad","food",79,3.5,6
"2708","bX6FiW8ga7N9i-TkUnpSWA",NA,"salmon crab cake greek salad fresh","food",50,3.5,6
"2709","bXPmOm29ZA5vA0y41TbwWA",NA,"corned beef sandwich homemade","food",36,4.5,4
"2710","bXrDsjNMQIaUl_umEws6lw",NA,"endoedible thanksgiving craftkitchen potato roll","food",80,4,5
"2711","bXvr9e0_TQ83RI3nZwDdsg",NA,"hot pig jalapeno dough spicy pork filling","food",46,3.5,7
"2712","bYgLmMgYwX7QveZLWkWGEw",NA,"banana toast breakfast","food",29,4.5,3
"2713","bYsutoZtyQaJzR9e8BDWaQ",NA,"kimchi fried rice","food",17,3.5,3
"2714","bZhj4G30jo0L5kORfFj_oA",NA,"chicken egg roll","food",17,2,3
"2715","b_NOAJ4aLYcAJE1VsjMtdA",NA,"serving rice","food",38,4.5,2
"2716","b_mVUhfYIY9kBFLsXCDHeA",NA,"salmon blossom roll","food",19,4,3
"2717","b_oqtsxJDLKh7Z3BTSVLzA",NA,"brisket sandwich","food",17,4,2
"2718","b_p7W9RWtYx_hG2yKOr5Sg",NA,"shrimp couscou","food",17,4,2
"2719","ba9XWsKPw0ryTSqYjc2Mpw",NA,"beef salad","food",10,4,2
"2720","baDNn6Wgxd5rqUzxiRLIuA",NA,"lemon roll","food",10,4.5,2
"2721","balyNHJ731llMgyURa-bzA",NA,"seared shrimp tomato linguini","food",54,4,4
"2722","bbky-oydaDzXfBfwM1Mk5g",NA,"garlic shrimp","food",13,4.5,2
"2723","bcU44euF4wFG2X8VETRJCQ",NA,"chipotle chicken salad","food",22,3.5,3
"2724","bdSTvqyEI9fr3HVk6qYeLg",NA,"chocolate cake","food",24,2.5,2
"2725","beD1yq2688B_BCEpH2S8aw",NA,"white chocolate walnut french toast maple syrup","food",67,3.5,7
"2726","beHNv1GaDlZCmr_ieZuJ3g",NA,"spicy cabbage salad","food",19,4,3
"2727","beiDpbfyjDOuM9tu0XOSWQ",NA,"roll","food",18,4,1
"2728","besv3o7sV7HxDHXB1mIZNg",NA,"sandwich","food",46,3.5,1
"2729","bfGdkNQCYx-CsKsl4VCXRA",NA,"bulgogi galbi pork belly side","food",40,3,5
"2730","bfoA8d7AdZguTuSwtQH0rQ",NA,"pork","food",9,4.5,1
"2731","bgtW6_1cK_MN4681iNQOWg",NA,"chocolate","food",19,4,1
"2732","bhXKxhqTeLYOxI9xl32UVg",NA,"pork","food",28,4,1
"2733","bhohblQbp0kivU-n3o7v8Q",NA,"roll","food",14,4,1
"2734","biRVML_YtdOnZ1tdEEyn4w",NA,"cucumber salad","food",14,4,2
"2735","bivQycfXpAAoV-zWXSn2Kw",NA,"curry cheese rice ball","food",27,3.5,4
"2736","bizEHXFw2vZ0vk30VfhiQw",NA,"frittatum corned beef","food",34,4.5,3
"2737","bj2QXkvu5T5e4GBltwl_vg",NA,"strawberry vanilla crepe breakfast","food",36,2,4
"2738","bjYFuOo2tReaLOURwNWQsw",NA,"californium roll snow crab","food",53,5,4
"2739","bjey22cnLjiL3ETwkyK4CQ",NA,"braised pork chipotle bbq sauce celery apple slaw","food",68,2.5,8
"2740","bkC-tU5lNdoocOIZa3f1dg",NA,"chipotle chicken scrambled egg avocado wrap","food",46,3,6
"2741","bkrq_TYuTuX3R7q7izkyUQ",NA,"banana chocolate hazlenut crepe breakfast","food",41,3,5
"2742","blLVP1YtyuhQYjVw9o1fEQ",NA,"peanut butter chocolate","food",24,4.5,3
"2743","bltLhSkQKd0uzokxXd9OjQ",NA,"egg benedict special","food",21,4,3
"2744","bmFrrUy2HGJj8M-fi1rcOQ",NA,"chocolate","food",18,3.5,1
"2745","bmUHfJ39Zufl_60i3Yp9Nw",NA,"cranberry salad salmon","food",28,4,3
"2746","bmZbMvYoL9dLr1OVPbCUjA",NA,"taiwanese sausage marinated egg minced pork chinese mustard","food",70,4,8
"2747","bmi8-ro1lx4cW45E5pXTtQ",NA,"fresh roll shrimp pork","food",32,3,4
"2748","bo8CQC4SwWtk4GJmIMNDHQ",NA,"beef","food",27,4,1
"2749","boB2CUe4mPtg2hQEFp5nWw",NA,"pork belly","food",10,3.5,2
"2750","boLndAzuqbwYL9ssQTEOYg",NA,"egg custard tart vega buffet","food",56,4,5
"2751","bol8E1hpluUVGt8Ktm1uxg",NA,"fresh strawberry salad","food",29,3,3
"2752","bpCTqMIZjTxmSiRkH-nKiA",NA,"pork bao steamed beef chive dumpling","food",84,3,6
"2753","bpKHxVlwGj57oT6mdadTiw",NA,"beef mango phoenix","food",31,3,3
"2754","bpMe6UEmInL1w-2DuF_1wg",NA,"californium roll","food",83,4.5,2
"2755","bpshsbNmH4gsMJdGRVGmcg",NA,"roll","food",13,4.5,1
"2756","bq1LTCuunxs0qqzo35LhJg",NA,"bacon potato salad deliciou love waffle fry","food",70,4.5,7
"2757","bqL9KH3azW9hB16EtGsx8Q",NA,"pork shank mushroom risotto","food",32,3.5,4
"2758","bqax92oWKWc_1xzdVQc01A",NA,"breakfast","food",39,2,1
"2759","br6hfb1HVeieIKkmW2LsbQ",NA,"santum salad steak","food",29,4,3
"2760","bsBV6wVJCWC95DgTr_AcGQ",NA,"chocolate sunday","food",37,4.5,2
"2761","bsII0b17YqV-kWPOHXA3sg",NA,"fried chicken egg benedict","food",41,4,4
"2762","bsXD1hoefe2z9A37ZUsFxg",NA,"brussel beet salad","food",20,4,3
"2763","bsog2Xl8f3FM09W_4FnMmw",NA,"beef drunken noodle","food",20,4.5,3
"2764","btOBjLki5PqfVbKe2naLwg",NA,"pulled chicken sandwich","food",23,4,3
"2765","btZ1yqe33sDL-Wd7M0EYNg",NA,"pulled pork sandwich","food",20,3.5,3
"2766","bth3y8YF7jTFdTeR2F614Q",NA,"sandwich","food",16,2.5,1
"2767","bvY8TMMpJcT31B0F6-u5sQ",NA,"tuna mango sashimi roll sushi chef","food",70,4,6
"2768","bw_omNLa-_cx_OpZZSCCfg",NA,"bacon egg cheese sandwich applewood smoked free",NA,NA,NA,7
"2769","bwwGiHGZ1i8IpOj60b9UWQ",NA,"chocolate brownie sundae","food",31,3.5,3
"2770","bx23UL0EXpRnoh8E4EsFXg",NA,"ball beef meatball marinara deliciou","food",88,4,5
"2771","bxS2wYzvU2D9lE77lv3Jaw",NA,"shrimp plate","food",12,4.5,2
"2772","bxVfixRO7wSiSdBPiBjQiA",NA,"caprese salad","food",13,4,2
"2773","bxoYFfdvBY0JxaNECGCWtg",NA,"sushi roll","food",11,4,2
"2774","by-_zal12HV0QAKAmXJcRw",NA,"fired beef","food",15,4.5,2
"2775","byoW1ZPtiPDxEwLlNKmp0A",NA,"salad","food",17,4.5,1
"2776","byvTACvnluyTu2jNVjiHfQ",NA,"lunch special chicken salad soup","food",59,3.5,5
"2777","bz6oY8_WiGRZEi-8EZ029Q",NA,"chocolate cheesecake cream cheese oreo crust caramel popcorn","food",91,4,8
"2778","c0_Jsl1P_FtJoCDouOAPOw",NA,"dragon roll","food",11,3.5,2
"2779","c0qSzvy_LSxNcQQFzzagaA",NA,"fish roe tuna tartare japanese rice egg pop","food",107,4.5,8
"2780","c1XrZHxLFD0YpLhhy4idTg",NA,"beef bao","food",8,4.5,2
"2781","c1YDw3J-O0f3xq-vnPgNYQ",NA,"breakfast sandwich","food",39,1.5,2
"2782","c1sBAEUkt7TNoNEzmdioPA",NA,"unagi bbq water mixed mushroom rice topped cheese","food",74,4,8
"2783","c26TjjTS0UbkiR81waLiLA",NA,"shrimp chicken steak","food",82,4,3
"2784","c2B7t2p6lZsVhAdrQEkuIw",NA,"pineapple fried rice beef","food",30,4,4
"2785","c2lWh0e0F7YdeKymk3AbLA",NA,"chocolate croissant","food",33,4.5,2
"2786","c39dznCBagwZvwngfyFZAQ",NA,"endoedible thanksgiving craftkitchen chocolate macadamium nut cookie","food",94,4,7
"2787","c3UIlpI80eIEbMFlHzJ3JA",NA,"rice sea salt christma","food",46,4.5,4
"2788","c5QV-4XSMJ-dX7fl_SlQ2g",NA,"roll","food",17,3.5,1
"2789","c6c68Usoyhy0cnJIg9pmTA",NA,"waffle sandwich chicken","food",28,4,3
"2790","c7Y6frw203lwX13DTUvrcQ",NA,"pork rib","food",9,4,2
"2791","c85-hGBaxHKaz5MJzMT84Q",NA,"amuse egg pork sausage red wine braised cabbage","food",74,4,8
"2792","c8BGEyVkwelpdPhrznwAtg",NA,"ribeye steak egg","food",21,4.5,3
"2793","c8Ep_ZEYyuuC-rLZuhbRNA",NA,"fried rice pork","food",23,4,3
"2794","c8sZcsv-T6_0X1vaJxELeA",NA,"pork dumpling cream cheese wonton bulgogi banana milk tea","food",73,4.5,9
"2795","c8wa6aeFUNGaJ1gmzWRAhg",NA,"crispy rice tuna","food",22,4.5,3
"2796","c91TJEpNB16sD2ZeuTDzTA",NA,"pork","food",4,4.5,1
"2797","c9RkTnDx39rS8wGpw1YWOg",NA,"deviled egg","food",12,4,2
"2798","c9SdNHWSyf0tVEiWYxAt9w",NA,"minced beef shrimp cracker","food",35,3,4
"2799","cAE6vBUUq8cIo9ZyfDA7Gw",NA,"benedict egg","food",27,4.5,2
"2800","cAIJGAVOCZUOmz5g-LVnog",NA,"basil chicken fried rice lunch combo","food",36,4,6
"2801","cBR5OW6hvd2o0fIvVG9yTg",NA,"chocolate","food",25,4.5,1
"2802","cBUiuRKHzqBethPAoWsK8A",NA,"roll","food",16,4,1
"2803","cBVQCUbz8pwkGPqaxT79fQ",NA,"mousse vanilla chocolate","food",27,4,3
"2804","cBWMWMfcqsX_DAu0zDbgbg",NA,"chocolate mousse hazelnut","food",113,4,3
"2805","cBmolVM45UuTreoCpfyxPw",NA,"shrimp bowl brown rice avocado","food",70,3.5,5
"2806","cC6fcyYjiLap95qvOZKbDg",NA,"cake cupcake turkey sandwich","food",108,4,4
"2807","cCC0RUa2Yb2ehgBT_MVRkg",NA,"pumpkin pie roll","food",16,4,3
"2808","cCjliNai_lXWlW90HaOJUg",NA,"ordered rice black pea mix stuff","food",87,4.5,6
"2809","cD1plNuKj2Rf7AXd3TY1gg",NA,"coconut shrimp half","food",29,4.5,3
"2810","cDD7CrLxH_ogf9jCQO_Iug",NA,"pork bbq combo seafood pancake","food",48,3.5,5
"2811","cDgS9yPTdU4caUzJfEUwBw",NA,"cold spanish black dried rice topped cooked shrimp","food",92,3.5,8
"2812","cDp79TVboZ89pK7R7zxHcQ",NA,"sushi beef bowl","food",113,4.5,3
"2813","cDp8vygyZZRSNupi55xSPw",NA,"italian beef sandwich","food",36,3,3
"2814","cE6uqM_GwndyZySmzkOY7A",NA,"samosa organic mix salad","food",48,3,4
"2815","cF7xCc1VavMkd9CdLFckdQ",NA,"tempura shrimp","food",14,4,2
"2816","cFr-0jdRmaDbfLhMhii12Q",NA,"beef rib brisket combo","food",35,4.5,4
"2817","cG0hupMF2hno9oNJFQzTFA",NA,"bacon bread basil roll","food",27,4.5,4
"2818","cGB1K9C9V9KDkKwpvTT5Vw",NA,"beef platter","food",12,4.5,2
"2819","cGG0hr8mjS15VIPScKp7dQ",NA,"bone marrow beef","food",27,4,3
"2820","cGUOGKTfdeLz-jhqVLVlzA",NA,"beef noodle soup shank radish chopped onion cilantro","food",84,4,8
"2821","cHIhpaNpqy8tWoIn2C_TPg",NA,"pork","food",10,4,1
"2822","cHImeVd1GVPWV2P4ULaWQQ",NA,"roll","food",17,4,1
"2823","cHogr6eHY3Jd8lgM27j_uA",NA,"hamachi roll","food",20,4.5,2
"2824","cHydF3WEN4W76BApELIaNg",NA,"super rainbow roll","food",18,4.5,3
"2825","cIEU6DnJlG29L63P5aQyfg",NA,"red thai curry sauce bean jasmine rice crispy wonton","food",126,4,9
"2826","cJ651ZR-iN5IHYJTeq6_pQ",NA,"prosciutto mozzarella croissant sandwich","food",44,4.5,4
"2827","cJZQmyMWf750xwI96NTsHg",NA,"rice strawberry balsamic gelato donut sandwich","food",123,4,6
"2828","cK5Mqc3_eLb7LQZ7DB7Lwg",NA,"deliciou sandwich","food",20,4,2
"2829","cKC5j3y1QgLsb5NIz1lP7w",NA,"dark chocolate muffin","food",41,4,3
"2830","cKM3rlpYFvq1yOAXai9ntw",NA,"blue crab egg benedict","food",22,3.5,4
"2831","cKN5b90E5y_22O7sVsczXw",NA,"croissant egg potato","food",32,4.5,3
"2832","cKNa95GablQXTAD1d1EeIA",NA,"trio appetizer tuna crab cake shrimp","food",50,3.5,6
"2833","cKnJke5s-zM5OqbKXQxJ_g",NA,"pork belly steak","food",16,4,3
"2834","cLDHGxqxfOk-RJdqCh8TkQ",NA,"shrimp bun","food",11,4,2
"2835","cMD5BrGOpIx85R9yiS0g0w",NA,"garlic shrimp brown rice salad","food",39,4,5
"2836","cMJ7llJTTJznLgOGMSe84g",NA,"classic chicken sandwich","food",61,3.5,3
"2837","cMSKU9Y_cPNokrwXBoglig",NA,"banana berry caramel crepe breakfast","food",42,2,5
"2838","cNMuKy-IWSHVhJ2GCH5q6A",NA,"style egg waffle cream chocolate strawberry","food",68,4,6
"2839","cOPlyzL39FXy5DjUv8ZiXg",NA,"cabbage salad","food",13,5,2
"2840","cP0Ikz3yRY7J40BkACzGAQ",NA,"beef","food",13,3.5,1
"2841","cPrCQQOpPIOa1HlzvDmj8g",NA,"korean bbq beef radish kimchi","food",35,4,5
"2842","cQBtJp0f6CAxDYWgHYlX_A",NA,"papaya salad pork shrimp","food",37,4,4
"2843","cQg_5baMySnaCzTxOXwnpA",NA,"sushi roll plate","food",22,4,3
"2844","cRAeuM4zxEssru72f7qf0g",NA,"shredded chicken rice pea carrot avocado chipotle","food",73,3.5,7
"2845","cRBSxxd-xaTSfx8ZEu7tbw",NA,"pork dry rib beef brisket bean","food",45,4,6
"2846","cSBSFWKUCtV9mdS8KeKd0w",NA,"pulled pork","food",19,3.5,2
"2847","cSY80noXKjdU-3-bQoFvQg",NA,"papaya salad","food",12,4.5,2
"2848","cT8hjLNp617eBshsqemXfw",NA,"belgian chocolate pancake","food",26,2.5,3
"2849","cTBnoQL5M8BGJWXOmMn_Kw",NA,"egg food","food",43,3.5,2
"2850","cTV5uukGR5zuDT3UN0dqZg",NA,"roll","food",31,4,1
"2851","cUHiRzU_dT1ms6gO02MaHg",NA,"shrimp chimichanga","food",18,3,2
"2852","cUSPVaPtN4dJT3UyL9qnJg",NA,"tuna tataki salad","food",17,3.5,3
"2853","cUWleOdfug4o0mTdQrobLw",NA,"rice bean","food",39,5,2
"2854","cV3PTksenFXje0Qohoq-Bg",NA,"coconut shrimp","food",15,3.5,2
"2855","cVZe8ADuUowdCKXBDHN-sg",NA,"hot chocolate pecan chip cookie double","food",77,4.5,6
"2856","cVhGzC9Q_uK_zF8NZNUbfw",NA,"chocolate dipped cheesecake","food",27,4,3
"2857","cX1Xh7_K-GTEmb7QB9j9-A",NA,"free chicken duck breast beef","food",46,4,5
"2858","cXhg8IyGOmjd2Sg_fuaDSQ",NA,"pumpkin tart blueberry white chocolate","food",47,4,5
"2859","cXpNSilYk-MnDtmrahwzMg",NA,"chinese salad","food",13,3.5,2
"2860","cXs0fa8bUgxYA3lWJU2FWw",NA,"lobster tail tempura roll","food",25,4.5,4
"2861","cYNPvBbtlh0_D62Wmts5XA",NA,"sicilian chocolate orange","food",35,4.5,3
"2862","cYVRWKsv-rG4Q5l4IrEH_g",NA,"sandwich special honey ham pear panini","food",56,4,6
"2863","cZBJ45eHVmjU4GoSYc2cBg",NA,"chop salad tomato cucumber radish fennel housemade dressing tasty","food",82,4,9
"2864","c_X2UtEQCFNAVkdkv75Zdg",NA,"breakfast crepe","food",16,5,2
"2865","c_dNOXHl0EmRRkDFSUI97A",NA,"beef tartare deliciou","food",38,4.5,3
"2866","ca0nPN92s1vuseyOubmn1w",NA,"nigiri roll","food",49,4,2
"2867","caCDiexi6UXyrl4lIZfxxA",NA,"shrimp dumpling","food",16,3,2
"2868","caLm__8XKR0dlTc275v9CQ",NA,"fried chicken wing salted egg","food",35,3,5
"2869","caUQ41lACxmotTm8j0SFzQ",NA,"pork chop","food",10,4,2
"2870","caYCk3JWHB-aofl57gRS2g",NA,"pork belly street taco","food",37,3.5,4
"2871","caZPzA-6dNl_TCeFLVCnrQ",NA,"sweet shrimp","food",55,4,2
"2872","cayM315pStblMk_KqW-yFQ",NA,"dragon roll","food",22,3,2
"2873","cb2SL3KcJ8tNJHHLL-_o5w",NA,"chocolate cake","food",25,3.5,2
"2874","cbNZ9cDPY-cTO8ryHZ1Tnw",NA,"potato pulled pork","food",52,4,3
"2875","cbX8r47VIOcSqV9j1hvElw",NA,"croissant sausage breakfast sandwich","food",36,4.5,4
"2876","cbo-UBpIDrhyp9GBk7DFsg",NA,"bbq sliced pork sauce sesame seed dry flavor","food",88,4.5,8
"2877","cdz7KjZ3Q_uITmauzRz_PQ",NA,"pork chive","food",14,3.5,2
"2878","ceDW2UGu7S3cmbIPPaLLDw",NA,"piece rock beef burger","food",57,3,4
"2879","ceE-cpwRE1ElBT-9uM0WPQ",NA,"chocolate mousse","food",16,4.5,2
"2880","cenCwGKgdZmz11LjL8bsEw",NA,"beef plate mashed potato slaw","food",53,5,5
"2881","cfobUHk00dPSp98CCSVIdw",NA,"combo bowl brown rice","food",30,4.5,4
"2882","cgNYzfE3uPhOoyq-QE-Syg",NA,"beef bulgogi","food",12,4,2
"2883","ch-4VUzZ3vEy-G9V5fY45A",NA,"pork karaage spicy garlic shoyu","food",62,4,5
"2884","chpShwAjpTYJ9nu7gKnTWA",NA,"bun cha grilled lemongrass beef roll vermicelli noodle","food",80,4,8
"2885","chvmZ5-gqEdjsnhBcZ9Ihg",NA,"fried chicken stick rice","food",34,3,4
"2886","cjjll0AxyVcXabgWahM4rQ",NA,"greek salad","food",18,2.5,2
"2887","cjuwM98f73Nh0kCEhcm7_A",NA,"pork belly bowl","food",27,4,3
"2888","ck-0l8IvBITYc_gFu8K7LQ",NA,"chocolate","food",15,4,1
"2889","ck8VkXg06FA6tKlxOT5AkA",NA,"tofu ball steamed egg","food",34,4,4
"2890","ckH4TLFsEccgpvAd4Zvnhg",NA,"japanese teriyaki chicken rice free hot drink","food",73,3.5,7
"2891","cl8qKpS_XSshNnuHH9a9jQ",NA,"beef brisket mushroom soup","food",30,3.5,4
"2892","cm5ZjQdK0x1bVOHZMAid-g",NA,"curry beef bun","food",14,3,3
"2893","cmKM3l6Eu5nXzRyY416vDg",NA,"fresh roll","food",18,5,2
"2894","cmUQQRdiAfX1wRYEsJT2gQ",NA,"roll","food",42,4,1
"2895","cmae7JTjk4pTUL5xg0UNFw",NA,"pork souvlaki","food",13,4,2
"2896","cmdMD8AQBUGt2ViBhjF7Ug",NA,"egg croissant bun","food",25,4.5,3
"2897","cmrS1ocs1VRJz-zOLBxlmA",NA,"hot chicken sandwich waffle bun","food",52,4,5
"2898","cn1MA9in-2vvHWtH88OvRQ",NA,"salmon roll","food",29,4,2
"2899","cn8JNq2zuHTq6SCtu-4H_A",NA,"fish taco rice bean extra deliciou avocado sauce","food",77,4,8
"2900","co_d7VV_ldmezscdqVV4zA",NA,"pizza salad","food",65,3.5,2
"2901","coe9x_L7Z6Tr04OmodFe3g",NA,"shrimp tempura","food",14,4.5,2
"2902","cpQaIyt-tzS2pG3EL-S-UA",NA,"creme chocolate caramel popcorn topping deliciou","food",82,4,6
"2903","cq4npRqBMZYz6QF-AWVygw",NA,"dog served hawaiian sweet roll","food",67,4,5
"2904","cqcFwubEci6ZTT96pyyE0g",NA,"vega vanilla gelato served candied nut warm chocolate","food",89,3.5,8
"2905","cr2zWqvnmsxOgFVb_EHfSQ",NA,"salad","food",38,4.5,1
"2906","crCv2a66sNV0Pnt6-Lr82g",NA,"golden chicken salad","food",20,4,3
"2907","crgP7-aRjyANuASdErcMMw",NA,"beef wellington","food",15,4,2
"2908","crsNNfTVc-3EORveOGgX3g",NA,"chicken fried steak egg huge portion","food",39,2.5,6
"2909","cs89HCiyuNRuo2WqBmO-5w",NA,"breakfast","food",25,4,1
"2910","csDh3uXluSIqmaSLivXFzg",NA,"pork katsu corn","food",20,4,3
"2911","cs_hYJkaCT2lCRpSFlWnBg",NA,"roll fried salmon tuna avocado cream cheese wasabi","food",115,4,8
"2912","csnz7h908gylvLg8Yw027w",NA,"roll potato tuna rainbow","food",56,4,4
"2913","csxAr8fBvFVfy-lvDETIuQ",NA,"pizza cookie dark chocolate gelato","food",37,3.5,5
"2914","ctI2i7EXDc6wCH77flBGcQ",NA,"mixed kaftum plate hummu salad","food",40,3.5,5
"2915","ctoU-dTy8ByjzGSzhdFlFQ",NA,"coconut shrimp","food",27,3.5,2
"2916","ctswLqhoEPGZtOw0pJ5z8Q",NA,"apple chocolate nutella croissant","food",45,4,4
"2917","ctvWSTsa8sUjWXMSoTSUUg",NA,"banana lobster roll","food",48,4,3
"2918","cu0H-JagvUM3KaVjt31xUw",NA,"sweet cranberry white chocolate pecan oatmeal cooky","food",74,4,7
"2919","cv2uDjx7u_o_R2a9wqeHtg",NA,"chocolate mousse dark cup food","food",103,3,5
"2920","cvUqPHnhsLbGrG8UMo6YyA",NA,"egg burger","food",17,4.5,2
"2921","cw1jiTQiAe0MtNyvTvuOBQ",NA,"panini mozzarella half brussel salad","food",44,4.5,5
"2922","cwQG8iIhdNKRTI-h1MQZ7g",NA,"breakfast","food",15,4,1
"2923","cwaWkrfHmpMCWeWiMJGobQ",NA,"beef brisket cilantro lime shrimp cauliflower taco","food",65,4.5,7
"2924","cweqe5MpcfGm6qsnnqwAtg",NA,"grilled minced shrimp sugar","food",40,3,4
"2925","cx-cL_f2oGZm8m8f2FQUFQ",NA,"sauce chicken sandwich street corn","food",76,4.5,5
"2926","cx5Kbg8FyD2GvoJB_dZdDA",NA,"kale salad shrimp","food",39,4,3
"2927","cxXqLyJH8V7Rv9StBY5-wQ",NA,"salad","food",13,4,1
"2928","cxa6KtRLjZJ7VNlZVt58Wg",NA,"classic shrimp alfredo","food",31,2.5,3
"2929","cxoNn5dvJJ4cdXW8Me5xlw",NA,"pulled pork cheese","food",24,4,3
"2930","cy4e0jkrfz3GgflEXBJWjw",NA,"chocolate caramel sweet love","food",119,4,4
"2931","cyA3AyiQjlUoLh9C4r2h0w",NA,"artisan grilled chicken sandwich extra meal","food",60,2,6
"2932","cytC_xw0ZKRzEnD3fZccEA",NA,"noodle crispy beef chili calamari chicken","food",87,4,6
"2933","cyxxKcszHIug8edRyf5JFQ",NA,"bun spicy beef noodle soup meat","food",128,4,6
"2934","czFDv3UFfgNyhR1NafPVyw",NA,"baked fish topped kimchi rice","food",52,4,5
"2935","d-Vw8jYXG313NlBFGS_r_A",NA,"cinnamon roll","food",13,4,2
"2936","d-ZPx_0uT2FkaXvXe0fWoQ",NA,"grill crafthau dinner pulled pork tortum","food",68,4,6
"2937","d09lhQEMp3w18biTPqvQSw",NA,"dark chocolate pistachio","food",52,4.5,3
"2938","d0Jb31Kqdrt7XEuZU2-zXg",NA,"beef rib flavor","food",67,4,3
"2939","d0MXgssW-Pi2sYdxU8Rcxg",NA,"egg roll","food",9,3.5,2
"2940","d0oDJOyD4m4n5D9xxpvE-Q",NA,"nut toast white chocolate nutella strawberry shaving","food",122,4,7
"2941","d128iS3cIggKkBuWKYWhow",NA,"japanese roll","food",21,3.5,2
"2942","d1eufyhtTwy7ZTIlNIrdrg",NA,"beef kabob","food",10,4,2
"2943","d2KbnwsxQSJI5LwPer3Wsg",NA,"shrimp scampi","food",43,4,2
"2944","d2Mxqmlqjm6boBbMkGVHpg",NA,"paneer roll","food",24,3.5,2
"2945","d3nso7cRSoAX4Xd_sAE54A",NA,"chocolate","food",35,4,1
"2946","d4Ho61pALk12DAezMI5mBQ",NA,"chocolate ball","food",14,4.5,2
"2947","d4cPlZapc2bGFjaRuCZ3IA",NA,"spicy rice cake dumpling seaweed roll","food",47,4,6
"2948","d4pWugZy9933rOvAARlpCQ",NA,"steak shrimp bento","food",22,4.5,3
"2949","d53Y1ysgz4iO7A1qDCQy8g",NA,"hot turkey sandwich","food",19,4,3
"2950","d5Bpf1I0FFaq2YkBCg9CDA",NA,"taco caviar cucumber apple salad","food",63,3.5,5
"2951","d5u6wsMtQjbjSoH_-RGFuA",NA,"pork belly yakitori grilled charcoal pickle flavor","food",114,4,7
"2952","d6FhI13YbuMggPhlJsQuFg",NA,"buttermilk crispy chicken sandwich extra meal","food",62,1.5,6
"2953","d6GIAIE_QDgx7JHQC05dFg",NA,"chocolate snow cocoa base","food",33,5,4
"2954","d6OOyO6-Dg7yEDAg2vWYZw",NA,"huge kimchi tofu beef bland spot","food",69,4,6
"2955","d6W9of5rIzhXOLAZiMWM6w",NA,"pork kimchi pancake","food",30,4.5,3
"2956","d6e-sTewMublHG6VZ9WbwQ",NA,"black bean noodle poached egg","food",34,4,5
"2957","d6oxamer7N9sYJ97LMyT5g",NA,"roll unagi caviar sushi plate","food",70,4,5
"2958","d7cC6l5aPMO59L8NHoFHwQ",NA,"pork bone stew","food",22,3,3
"2959","d9DJv_eAT8QJl8GQ5NMSBA",NA,"egg sunny","food",20,4.5,2
"2960","d9z12cmoI4fN2ISwzsl8vg",NA,"turkey swiss garlic aioli croissant sandwich","food",50,4.5,6
"2961","dABwhePgYOgueEEFwkpCng",NA,"egg sausage potato","food",31,4.5,3
"2962","dAHb3tkJpFf9T89yUfDogg",NA,"sticky rice","food",21,4,2
"2963","dAqUgm6dHNSDRZrBs_Eg_w",NA,"spiced bread pudding chocolate candied pecan brown butter","food",83,4,8
"2964","dAxQHc96hpsYPpahkZyqjA",NA,"shrimp pad thai noodle little crunch nut","food",112,4.5,7
"2965","dBBBrOjtGbyCpvcn8BeChA",NA,"pork rib","food",9,3.5,2
"2966","dBC_LfTb3w-HpYo7V9Yx2g",NA,"black roll","food",18,4,2
