photo_id,business_id,caption,label,length,stars,len_word
IuviqNU995Exy0SY4buxSQ,_TRbETlhqQq0OLzWbAPkvA,chocolate cinnamon,food,23.0,4.0,2.0
IUvMThiUbfRnVm14He9Ypw,DZbFhPkHiGFFRTVL8m7sYw,sandwich,food,13.0,4.0,1.0
IuzVSFXkJCCBlrSo8bE6qA,wIMhHjK6LuGsvpXWR4ntPg,shrimp burrito,food,15.0,4.0,2.0
iv35YJcaCPp7rJbKX-GsGA,ELMs0cF4uOYh7ome4EE9Rw,bbq pork sandwich,food,17.0,4.0,3.0
Iv58ulPbbRxxQJ2ZJ0b33A,mDA6_CDxdyQ-_qO5RHloow,waffle strawberry chocolate sauce,food,42.0,3.0,4.0
iV8lFAYXtDKYVyegHWpK2g,Ro-_PAzq-Rdxl5JhM3WmoA,steam egg,food,9.0,3.5,2.0
IVaCJwWaeZ6QtRNqoH-HoA,_HqZV2Y9VGPNFbSMNs84bQ,chocolate cake vanilla buttercream,food,82.0,4.0,4.0
IVaCJwWaeZ6QtRNqoH-HoA,_HqZV2Y9VGPNFbSMNs84bQ,chocolate cake vanilla buttercream,food,82.0,4.0,4.0
IV-EbiilIQKnaLS0KoFoDA,JsRt9LPgv-7guVcY4u6OQA,stuffed shrimp mixed vegetable,food,51.0,4.5,4.0
ivnU4G7DJTuN5E1MEAT_Kw,eoHdUeQDNgQ6WYEnP2aiRw,shrimp pesto pastum,food,21.0,3.0,3.0
iVP2JjZHaUnajSCdSBHAHA,gjCmXkMNVE0JSk8puUwv6g,chicken sandwich,food,21.0,4.5,2.0
Ivpx25iLlB_Of2TuY2_D-A,CqsJjzullOVp29m0l__k5Q,mango sticky rice,food,18.0,4.5,3.0
iVq8X0G4M1G443_Hxqy0sA,iX2c4IzH_L5F6FM5GD3SUQ,mango sticky rice,food,19.0,4.5,3.0
IvSQbDI-HRU6srsAPmWEOg,avkOIpslBUFZMQhELpl3JQ,large rice,food,19.0,3.5,2.0
ivXjEAvKjd4dQg_oOGc9Qw,o_ZsXiNE5hpZLr80nufo8A,perfect cake,food,39.0,4.5,2.0
iWdh3UYjA_JaGb8l4VNHuA,cn6Lguvd8T2pWq4-WNLHpQ,fried rice,food,18.0,4.0,2.0
IWDxqQhxN8D0Gxm64yAO9Q,1PFj0yJ0EzwQXIOsIT2y3w,beef burger,food,17.0,3.5,2.0
iWrCu3jYnlOLLb3sun-k1g,rH39kXAevsXeD-2HsmLj2g,fried egg smoked bacon cheese lettuce onion spicy,food,90.0,3.5,8.0
iwXoAK3nQ4AEmwJ1PS99Bw,t5nyOtnEv455rShOS_g3RA,crab fried shrimp fry combo,food,68.0,4.5,5.0
Ix5lNbPyTG65i5yTm8mgfg,0NmTwqYEQiKErDv4a55obg,black crab egg smoked trout roe,food,60.0,4.0,6.0
IXARX86aGg8hzwsQHpstOQ,xvcGZGoLwWpmDMMY1VN-OA,beer steamed shrimp,food,29.0,4.0,3.0
IxaUsmcouG92UC_ld4IuyQ,JsUprRhyzQyukZmAhcOg0A,warm chocolate cake sweet,food,62.0,3.5,4.0
IxaUsmcouG92UC_ld4IuyQ,JsUprRhyzQyukZmAhcOg0A,warm chocolate cake sweet,food,62.0,3.5,4.0
IXF9MAX-SCBx434WPxnIHQ,EsVVTcYO9DhSK2oxakctjw,shrimp alfredo lasagna fat,food,35.0,4.5,4.0
IXHvVJ3NkLOSCqlKTsU-kw,0uBsXOFXBIscojMipiumeA,hawaiian bbq grilled spam egg,food,40.0,2.5,5.0
iXOx-FMjcU_BM1TbWXQ4PA,cB7FhpOwFCn380G6WGpJzw,pad thai curry basil shrimp,food,45.0,3.5,5.0
IY4ydM61_JQxcXkiOkU61A,iBCMaNm_hv9IlCDa7AWPig,shrimp burrito rice bean,food,44.0,4.0,4.0
IY4ydM61_JQxcXkiOkU61A,iBCMaNm_hv9IlCDa7AWPig,shrimp burrito rice bean,food,44.0,4.0,4.0
IybZTyyy3JZ09ZZdLFetUw,zs710LuQ8y10YsQHIjxjyw,red bean paste cake,food,27.0,3.5,4.0
iYJy2jr8QW0Q75jV08Nnbw,AxtpV77aaiJu3vSweEXZ9g,beef dinner,food,19.0,3.0,2.0
IYtjX7ZJBiyM4PcFLp2NIA,IPdJS6sF45RE5T93y9nQ4w,sandwich,food,18.0,2.5,1.0
I_z0ALMYa6ixH2ArU3YMBQ,F0j-dNjFY4u49hql2Rz2fw,chocolate coffee,food,28.0,2.5,2.0
_IZ2DjzufUFP2SR87qM5RQ,-FLnsWAa4AGEW4NgE8Fqew,egg benedict,food,15.0,4.0,2.0
IZ2hsYmlhZRl6zaLT_a8jA,qlSrAxcqmUk38AUL9YnMRA,curry beef bun onion sausage,food,39.0,3.0,5.0
IzgN7Jkp-sCsBgiEZQJ8Nw,oa52t2Nfb7sOCqJE5M5hzg,combo lobster filet shrimp fried rice,food,49.0,4.0,6.0
IzgN7Jkp-sCsBgiEZQJ8Nw,oa52t2Nfb7sOCqJE5M5hzg,combo lobster filet shrimp fried rice,food,49.0,4.0,6.0
izkhHCzfJyIwo0lQEWZq3w,We16v_WgJei5cedG50OLTQ,juicy walnut shrimp,food,19.0,4.0,3.0
IzSi1oeevBk6K5Pqs_9oQg,fhvLEIKdL8Xw3ZKrHCPcpA,pastrami sandwich,food,17.0,3.0,2.0
IZuHI97zeoB1VE_qblz8_w,dpJbQLWxCgbNd9sboaed1w,chocolate chip cookie lemon cinnamon roll muffin large,food,106.0,4.5,8.0
IZvqvIOE0yxQffx__9-Fow,IyVdd_IqwUtzQDTxw2W9qw,garlic shrimp,food,19.0,2.5,2.0
j0ghU45i_B77pZcyMLRgkg,2weQS-RnoOBhb1KsHKyoSQ,crab leg shrimp,food,26.0,3.5,3.0
j0m7uwwAGveEUseuvbisiQ,JQLUWnceJyKuMDqV0HHRUg,big breakfast biscuit scrambled egg hot sausage hash brown,food,80.0,2.0,9.0
j0o-xs1FCm539mY7WrViXQ,aVRWvcSNvMT5V316aKLBaA,soft crab shrimp fried rice,food,37.0,4.5,5.0
j0o-xs1FCm539mY7WrViXQ,aVRWvcSNvMT5V316aKLBaA,soft crab shrimp fried rice,food,37.0,4.5,5.0
j0qVEuDrN89ej26NQjrFEA,6eWtqUKQ73s3xwbT-aYzig,shrimp,food,14.0,3.0,1.0
j0txL7__1pg7FSDU0z6kSw,UidEFF1WpnU4duev4fjPlQ,carrot cake brown butter ice cream layered cheese frosting,food,101.0,4.5,9.0
J0ZPgiGmi856UZNOWhmRqQ,k8vdpo7cRgg4CtRcxYEfrw,salmon poached egg crispy potato,food,49.0,4.0,5.0
J1KtiQw9Q1BoSR3jcFlLSg,ry-rcjWrzY5nygBW_zswjg,chocolate fondue,food,24.0,4.0,2.0
J1p2EkzilEA_1JJEp4LqjA,P0-zxLhfe9iOgidDG2_O8A,rice noodle soup,food,21.0,4.0,3.0
j1VTIigQUNOgoi-MUOuPCw,YNDxeeRUARbd8GRnscJSvg,lemon cake layered mascarpone cheesecake,food,93.0,4.0,5.0
j1WwlxZIQewcRJ-ED4OJdg,GTR39A2jwNIS_NV8q2r_JA,chocolate warm sauce,food,42.0,3.5,3.0
j-2-E_ztK0OGq9pCGjcrgQ,ZedqK_MSaSKCwbu4VRuTzA,yummy chocolate tea cake,food,26.0,4.5,4.0
j-2-E_ztK0OGq9pCGjcrgQ,ZedqK_MSaSKCwbu4VRuTzA,yummy chocolate tea cake,food,26.0,4.5,4.0
J2lpMP-z4wf6IJS_FWu3ww,1PMwRG0uWGxk2hIVEQj62A,crispy chicken shrimp dumpling,food,44.0,3.0,4.0
J3c6m7a8lQiDnLbt5pNvDA,JBt7b3Z9of23xuz3_uIq3Q,sandwich vegan smoked coconut avocado house cashew onion,food,128.0,4.5,8.0
J3wY5TNYmm-GlM-IDHot_g,77h11eWv6HKJAgojLx8G4w,turkey sausage egg sandwich,food,27.0,4.0,4.0
J3wY5TNYmm-GlM-IDHot_g,77h11eWv6HKJAgojLx8G4w,turkey sausage egg sandwich,food,27.0,4.0,4.0
j3ZB4OGYQuMqlw9fcgCIEg,2S6p5ICNswz_EdgcZk76qQ,salmon salad sweet chili dressing chicken sandwich,food,91.0,4.0,7.0
J4EkR74Nv8l3l2P2a6PLAQ,4POPYEONJpkfhWOMx_PyGg,chocolate hazelnut ice cream,food,50.0,3.5,4.0
j4vt6jG_LEEApMVGQ2u-aA,sZnBCxEZ7kDVf2MwKSNUjw,milk cake flavor,food,59.0,4.5,3.0
j4zBrcCgHlSYqujB7w--Ng,tQifTiY-vutj8orxcMJKfQ,chocolate,food,20.0,4.0,1.0
j529y6tbYmuaNnVJayJMSA,6nKR80xEGHYf2UxAe_Cu_g,extra egg,food,42.0,4.5,2.0
J55QM88eHEo4rcoQH6YBRg,8qJwryCGIsF0bSmYqhHz5w,butter cake,food,11.0,4.0,2.0
J5FTFSy11d4wrdA0R96bhw,S8FDnhP4WKlRhJxSIkcxFg,ice cream sandwich,food,25.0,4.0,3.0
J605LSO_cBSL54fo59ohSg,k2a0B5nlT3V9zzVrpgcGeQ,cake,food,14.0,4.5,1.0
J6gBLv1Y21D9BuuVTyT6Tw,yCK1Ok69D7TSWJESZQZHiQ,roll crab stick sweet egg avocado deliciou,food,68.0,4.5,7.0
j6KB8snCmKQ_rwuhsYkaKw,dubu2kN3Y9EB4uYGFWa0MQ,egg benedict latte,food,35.0,4.0,3.0
j6KJsaMq4GiWWfFuuFa2-Q,410NJLoLryd-vYNwRA58pw,shrimp tofu,food,11.0,3.0,2.0
J6T-THxqHazwGcKCMr78YA,1Lb_XgyzVzK_g0NyD6l4-g,beef bowl sushi rice sweet,food,103.0,4.0,5.0
j77hHLyDo8WAm8NOTL3k4Q,pnh86QLP4XpUiSkYRMkR-w,cake,food,13.0,4.5,1.0
J7ctEQNWNVt8lWX3IVhsSA,hQ7NikMijOLR2jXpMCTUHg,deviled tea egg,food,19.0,3.5,3.0
J7ok5g13-b0wBPgWnHuCow,4EHm8WnFG-AbRpK7w6UEvg,classic egg yolk extra,food,39.0,3.5,4.0
J87UXBaeUlk5R6HVKnoM8A,SBNucLXc9dQP6VBj__XOmQ,fried rice chicken,food,33.0,4.0,3.0
j8DLMjvgCojKV9KVUlYMmw,zpoZ6WyQUYff18-z4ZU1mA,brown butter chocolate chip cooky,food,59.0,4.5,5.0
j8lSq0TkQHGMu5QZwAqOPg,Y6ERro4P_wmneOWj07n94A,steak sandwich salad,food,39.0,3.0,3.0
_J8ow6DNgO3HHrWLOBqkdQ,VhEWjWUrcHFFNAyZN-TzyQ,chocolate chip cooky,food,22.0,4.0,3.0
J9agDTZF9Dt0xIURXNGSYg,VvvMc0CsPx8KPjm1BHt6Cw,endoedible strawberry glaze apple fritter filled chocolate cake,food,96.0,4.5,8.0
J9agDTZF9Dt0xIURXNGSYg,VvvMc0CsPx8KPjm1BHt6Cw,endoedible strawberry glaze apple fritter filled chocolate cake,food,96.0,4.5,8.0
J9BYmi7VxC-BEk7z6egiPA,gS0CcaNcmiU18nLqqELhUQ,vanilla glazed cake donut lime,food,40.0,4.0,5.0
J9gjHML9yrmTJ3DMdf7O-w,qYKrFRGMevtfozGeGo8YIg,egg benedict,food,22.0,3.5,2.0
_j9Lmry_lR6uVCxlMNbrug,19S0gFtg5GTX6CkiApJiAQ,shrimp cocktail,food,15.0,4.0,2.0
J9P1QEl1OaXCPWRnjadeWg,JHN09M-CRTGln2rRnS9hWw,artisan grilled chicken sandwich extra meal,food,60.0,1.5,6.0
j9sbLal3QZMBdTFtkqV4Tg,DYAorbxOyubUB_wtQRCdug,white chocolate raspberry macaron sweet filling,food,88.0,4.0,6.0
J9z06jW3NSQ0v2MJMyKPeg,5OAO9TxfvsvccFFD4pjmeg,small rice bean side,food,25.0,3.5,4.0
Ja3-r0-lXkB-oKoKaS_Xdg,eoHdUeQDNgQ6WYEnP2aiRw,shrimp caesar salad,food,19.0,3.0,3.0
JA7XhJEXARZynB2Xs-QM1g,Cy8XYYDrZ5wd3Bq-toXMsg,crispy rice trio,food,16.0,4.5,3.0
Jat3R_LKXcx3pPggoPFnvQ,7kXrUSjG67NitjRfRFn9cw,buttermilk crispy chicken sandwich extra meal,food,62.0,2.0,6.0
j_awRl1BVYNIZuVYLx7HXA,sZIVzaaEBp_HiYutZ2lWag,purple potato coconut white chocolate chip monster cookie,food,83.0,4.5,8.0
Jb0iqWfjeH2WuIwz7U1pFA,K-DB2drKSa7lssT3t0jfPw,chocolate peanut butter cupcake,food,36.0,4.0,4.0
Jb1kjbjCn9hJqOKLBJPTUQ,ytk8XVFegCSdSBXLDZutpw,egg benedict,food,24.0,3.5,2.0
jb2-e2oPtvIXxcRwCmkK-Q,YJ8ljUhLsz6CtT_2ORNFmg,sticky toffee cake,food,18.0,3.5,3.0
JbBzKUoQkYq70AcVJAq2Gg,VgrFPYtK6HGUEJVc4srpWw,crispy egg noodle gravy sauce,food,34.0,4.0,5.0
jbN5RQ5EDMhARdLy_2-0mg,XQETjKH84gxDrAiz2lH7Wg,cake,food,15.0,3.5,1.0
jBoiIPZLUT-Kbk_KfJFYRQ,jLxeBgWhLRbII2ACkgH1Sg,chocolate almond croissant,food,26.0,4.0,3.0
JC8SSza4tzfg4SForVurzw,35SEr0cPTuoBJ1DYQ686pA,sweet chili pork rice,food,33.0,4.5,4.0
jcbjcmCUpxxetmMfdxlkag,CzCAKGjSGt75ZhNqScRagQ,egg custard bun,food,17.0,4.0,3.0
j-cclu7AlmXPZem7PYI9ug,eZAbJKjEt-siFM8em1l9mQ,sandwich,food,30.0,3.0,1.0
_JCQV5BFs004Vl9C4JY7nw,08n9bygXHb837Fm74Bvqxw,portion lunch shrimp,food,41.0,4.0,3.0
JCT-uZMOQaJ-5g7KU7FDDg,mwE5uNVkxCXvEuVa1KQ_3g,brisket grilled cheese sandwich,food,31.0,4.0,4.0
-JcXWLf7R26AHIbnYmNqfQ,qFo9G2zdvLbgH8whxty36g,chicken fried rice,food,18.0,3.0,3.0
jd14zvpQQSPY-bSi38jxqA,WmuoWetYC-4U2-V4taC6Wg,chicken fried rice,food,18.0,3.5,3.0
JD3TKLMbbgbK_RkQmHKJrg,JlMYSLiLnpWiihmzZkQS-w,little dessert treat layered cake mousse pastry cream berry,food,92.0,2.5,9.0
Jd6eBmXDnj7I1s5jQl5z4w,X-66Npl7XhHw-9YIC0mb5A,sandwich,food,8.0,4.5,1.0
JDdwY5FjlWXed0YO1eZocg,g9CkaSV302relUaOnXczyA,big breakfast biscuit scrambled egg hot sausage hash brown,food,79.0,1.5,9.0
JDN4xou3bDYFMzrSKbZh_A,RSi3RBIqEDVu9_Pa-YAH_Q,salmon egg benedict blue tea,food,34.0,3.5,5.0
jdTYp9CVk3QAnfATwi9xAw,2LOTz08OPRyA0ibJImJRbQ,dish pastum shrimp,food,40.0,4.0,3.0
JdxJ7uSVWzVmWh7mizjeaA,rvHGv9Q7r5QkIYrCZlfoAQ,chilli chocolate torte,food,22.0,4.0,3.0
jeEl06O3du_zhZh6EH1bIA,nRZjrWIzqKc26KjpBG0fHg,chocolate chip waffle vanilla cooky cream ice,food,103.0,3.5,7.0
jeFckRaMV5tfFourF0_4kQ,y5KAK-uNq1M-cOuqLq2t1g,meatloaf sandwich,food,17.0,3.0,2.0
JEfQOhHjX2XujEAxmEd4MQ,BBJ6Y9Kb2-luoBFBfc8o9w,oxtail fried rice,food,17.0,3.5,3.0
JevHzTJClzOKXGayPKgJwA,xDkl-YNowSTTklO7QxNoyw,smoked meat sandwich honey mustard,food,73.0,3.5,5.0
JevIGbDq8A3Tg4nuAwGcbg,seBSjrzhVOfLFPHWQy8y6g,cooky love combination chocolate double cookie baked,food,102.0,4.0,7.0
jffY0wNllRTsGfnPr4xBmA,AyEtowSGi9vx0-xFfrgjWw,chocolate mousse hazelnut super deliciou love,food,128.0,4.0,6.0
jFoAsuKSirx4jz1Oej0txA,NV5Q8ZhDSh_oI8ZOnn72Lw,steak sandwich,food,26.0,3.5,2.0
jfZTYxQndM02Fj01U2khwQ,8cr7Kdx1bT51CnKsrWABbw,black sesame cake deliciou,food,41.0,4.0,4.0
jg4cmfmDNrXkqp2yj2mjNw,iag4htR8F7FmE9zpz7_GMw,warm brown butter coconut cake pistachio,food,63.0,4.0,6.0
jH3XDx5i-w2XX3WYU0UoNA,fzxvmA3Ygu3yrQQ6-cEpTw,chocolate torte,food,75.0,4.0,2.0
_jhaGH_ekWiDH6Zgarc8Hg,lIcwIrUQ6KhYVptTQwapqQ,belgian chocolate pancake,food,26.0,2.0,3.0
jhE7wOBl6yHwB_MDRkiGDQ,uWECX6-Uq9n8v5ipk9R29A,soft crab sandwich fry,food,97.0,4.0,4.0
JHEeooaM6rsYty7hBAr23A,vx4YAA02Qz6khRD1fZ1MFA,shrimp cake roll,food,16.0,3.5,3.0
jhej64irvk4sS8GDh2NlQA,IcOvxejpd5FLFIkj20Opqg,black egg bun,food,13.0,3.5,3.0
JHeNj23QTU3Ax9rn0vdcvQ,VgrFPYtK6HGUEJVc4srpWw,egg roll,food,9.0,4.0,2.0
JHjGgHAOLS4lzr1VMAUOzA,7wHLFohwCw8l6WS-feLjeg,kimchi fried rice egg,food,55.0,4.5,4.0
JHjGgHAOLS4lzr1VMAUOzA,7wHLFohwCw8l6WS-feLjeg,kimchi fried rice egg,food,55.0,4.5,4.0
jhvRgxC3c_kvzr7dctfC1A,r2vAwakuF7qXNtQDuMEFpA,chicken egg roll,food,17.0,2.5,3.0
JI2m8RFUQEHEDQVrLFqiPw,WtmNaLkPsJTuDoW-kieY9w,carrot cake yuzu cream cheese frosting,food,40.0,4.5,6.0
jI8orDZyNUz8q-y0I6t9Uw,N_2yEZ41g9zDW_gWArFiHw,cake,food,13.0,3.0,1.0
JIAQwQSsgQrbZ5x7nuQOdw,0d0i0FaJq1GIeW1rS2D-5w,bacon egg cheddar,food,19.0,4.5,3.0
jIFVUrjfbUXqQJ3su53C4Q,WHz8BX4y0q4liGG3wfBRfQ,sandwich,food,18.0,2.0,1.0
jiNTUfVCeHQSNIgs1vlUww,GzF7sbLocL-0e9o3_zPNyw,toasted cheese sandwich bread tasty tomato bisque,food,126.0,3.5,7.0
jIU2NY6LlQAtsI9S0L0hgA,igHYkXZMLAc9UdV5VnR_AA,asparagu poached egg,food,26.0,4.5,3.0
jIufL5iFvPGqcWBjVpA61g,p7POIbP8XAGkaYa0W9SyOw,half baked chocolate chip cookie bite,food,86.0,4.5,6.0
JIuvggaPZVAJZjf8MwBn4Q,rIzfzSK7MWuixRbhLgN5Ww,big breakfast biscuit scrambled egg hot sausage hash brown,food,80.0,2.5,9.0
jj0YjNK-eP_YIjkaBMbDjQ,dVp1llwjZUmhCF4pNsJnQg,chicken sandwich,food,35.0,4.0,2.0
jJ26xGLJWz1YK8e22Slv2w,HhVmDybpU7L50Kb5A0jXTg,turkey sandwich thanksgiving roll,food,39.0,3.5,4.0
jJGW3hD9lfWUeCG36Pb7yA,j5nPiTwWEFr-VsePew7Sjg,crab fried rice,food,25.0,4.0,3.0
JJH99FtrkDquhYsQbom9Rw,DqcD3YflYhArFsC4KVUnOw,cake,food,34.0,4.5,1.0
jjokiBw0rW4naYb0GvqKJw,pkO54EbPl6E57Q0yu2XYRA,chocolate croissant,food,19.0,4.0,2.0
jJoRAFNLa-RppK9IChbjPQ,gBfPyzPRmeOaj3SdcIj0Rw,sushi chocolate cake sea sugar fish,food,110.0,4.0,6.0
jJoRAFNLa-RppK9IChbjPQ,gBfPyzPRmeOaj3SdcIj0Rw,sushi chocolate cake sea sugar fish,food,110.0,4.0,6.0
jjwgca6WOfJ_ru2GMCXF7g,6XpqswYWoSOx0a9MkosVRA,crispy beef taco rice bean,food,38.0,4.0,5.0
JKOZO2elh6uraEGPnjQEaw,5uHAA5avjVvdDhgDUQs6lw,cake,food,44.0,4.0,1.0
jkY87l7gtdQJHhrk_TNAjg,So52MxrZGy8bPpyDPQP-Lg,sugar cone chocolate,food,21.0,4.5,3.0
Jl7vQUOCYRfcYdPxRz1fPQ,fGdUxfeEWp9pn2sAa9rv2w,strawberry coconut cake,food,48.0,4.5,3.0
jLChTkUYxB3dpCVgwS_4EQ,dYDuaXVyIXMXlmeMYf2ktw,chocolate chip pecan brownie cookie,food,47.0,4.0,5.0
JlfkpaVmIjxbw9dKkd9AmQ,1dHkXAQGYuxpQWoIG5WKDQ,croissant sandwich coffee lunch special,food,57.0,4.0,5.0
jLfoKxBlX0b0GLMAUKD2hA,mnI_n7A8sxgOSmtgI3wzQQ,chocolate zucchini french toast berry compote,food,123.0,4.5,6.0
JLo3i4IuZ8Lo1lpNUGvCGA,KSkjE3krqsovBs7iC4x7ng,sandwich,food,18.0,3.0,1.0
jlptFSuLnxQ98YGkGL4-8g,GkY6UWWn0Fz2ehcuBp66pg,ginger nut fried rice,food,21.0,4.0,4.0
JLtoeAabfDNmgXqj8xj6uQ,OMRYQihVjqqzjoNoQgyhgQ,khao crispy rice salad,food,28.0,4.5,4.0
JlYajN9iMgiDT-Cey7D3uQ,0Ryxx6uSpt4TOKYVGBekLQ,steakhouse bacon cheeseburger chicken avocado sandwich cheesy steak fry,food,139.0,3.0,9.0
jLzJx7qGF4CB_b-dCcVhzQ,eGQSEARj8mZiOdF_wjBMqg,crab cake,food,17.0,4.5,2.0
JMkl89IkwtMXP_-R2e2gEA,klddGAcNIpE_aB5sd1hNXw,chocolate cake,food,23.0,4.0,2.0
JMkl89IkwtMXP_-R2e2gEA,klddGAcNIpE_aB5sd1hNXw,chocolate cake,food,23.0,4.0,2.0
jMlrDLZcXXFUBE_1rHcdEQ,NX1281ugzs2navHAX5X9cQ,popcorn chicken pig blood rice cake fried tofu,food,49.0,3.0,8.0
jMlrDLZcXXFUBE_1rHcdEQ,NX1281ugzs2navHAX5X9cQ,popcorn chicken pig blood rice cake fried tofu,food,49.0,3.0,8.0
JmPqkscopFHTvsztfvz8Eg,NIfmK27zNuQbawNwEvpRtg,cake,food,49.0,4.0,1.0
jmPuXvreOM3FKTHvWiefxg,zaLFPpm-t89qSDOaFVgwDQ,bacon cheeseburger fried egg,food,42.0,3.0,4.0
jm-PwPD7YEiHhIrqgYM5gA,_6C-yZCmIyOmPESJbwyaSQ,vegan egg benedict bacon,food,40.0,4.0,4.0
JmUn4sS0YkG_3rcChfdjlw,RAh9WCQAuocM7hYM5_6tnw,chocolate cake filet lobster roll,food,84.0,4.5,5.0
JmUn4sS0YkG_3rcChfdjlw,RAh9WCQAuocM7hYM5_6tnw,chocolate cake filet lobster roll,food,84.0,4.5,5.0
JMZqKRSzldbVeJEyIc5HNA,nizlIF4pl2_6zZkFITBApA,chocolate chip flavor cookie,food,28.0,4.5,4.0
jn2TB1gNu0MLhbWag0OzlA,OjApDLQUPV8c_yPCg8xZog,strawberry shortcake sandwich pound cake cream gelato,food,69.0,3.5,7.0
jn2TB1gNu0MLhbWag0OzlA,OjApDLQUPV8c_yPCg8xZog,strawberry shortcake sandwich pound cake cream gelato,food,69.0,3.5,7.0
JnbSDubDT-gBu03M9p34OA,ItDjdi6mMczhgrt4DylWew,black infused dark chocolate brownie cream topping,food,93.0,4.5,7.0
jo5pwOF9LN8aJ8x7f-1m4w,Cf6fac73iYBXwkul-lm4vw,hazelnut chocolate ice cream cooky fruit cereal topping,food,88.0,4.5,8.0
jOAtncgmrHRPy8qhRsHy4Q,xVEtGucSRLk5pxxN0t4i6g,steak egg,food,14.0,4.0,2.0
joDX0KGmUjYmKVo0QHHt2A,dC60NKVSKNMaymlp_5wuyw,tuna avocado sushi rice sauce creamy sesame,food,68.0,4.0,7.0
JoQtkdG_BHrC-gq_Iund5Q,23gakZ_NlN3K0SqOBybwug,duck roasted cake nut cherry grilled chicken heart,food,93.0,4.0,8.0
JP31XzO2vHm909G5_UYb6A,IWN2heYitkg-D4UdqfxcMA,chocolate hazelnut pudding vanilla cream cocoa candied crunchy,food,137.0,4.0,8.0
jPqDXa9t8rgVTcCfsYh9qQ,6rYnfSWSkyXnlD3Fjep3PQ,chocolate chip cookie,food,28.0,4.5,3.0
JPZrStnWxJMZmTztrd45gQ,OJdufUU3hVabgviIBHksYw,adobo fried rice omelette big slouse food,food,57.0,3.5,7.0
JQH_bokTUlFbybQpQhK_rQ,S-FDDYNks1fXSoddvW9WvQ,medium sandwich combo,food,127.0,3.5,3.0
jQQZ-nbAWMGuyQHdt2IXpQ,uE1sIGWRJwpLPN858FRPRw,brownie sandwich,food,31.0,3.5,2.0
JRkMjabVN1DmSNGs2nCdmw,IRzXVRIzRoYpnjaVXF3vNA,red pancake topped dark chocolate cream cheese frosting,food,79.0,4.0,8.0
JrswcJxYei6PPaRu_T_MWw,sZIVzaaEBp_HiYutZ2lWag,purple potato red chocolate chip monster cookie,food,73.0,4.5,7.0
JrtpQTObxjuLTBuclyQO4w,0W4lkclzZThpx3V65bVgig,smoked meat sandwich,food,20.0,4.0,3.0
jrUnYlhG62h2O77BMIkNnw,7sPNbCx7vGAaH7SbNPZ6oA,grass chili fried egg caramelized bacon crispy onion burger,food,123.0,4.0,9.0
js5WvISnlugHQIpC8ksATA,TZmMsbw5TbRqv8rmKj_aGg,roast beef sandwich,food,27.0,4.5,3.0
JSAEsEmLUkkFa2bzxoIF1Q,rtlsfmdufArhk-47sWIf2w,roasted chestnut spiced dark chocolate alba white truffle,food,112.0,4.5,8.0
JSERTfkOBT7IPE-lia9vJA,P6O50VeFlBIJpP0QPYsXbQ,salt cured brioche sandwich endoedible,food,76.0,4.5,5.0
JS-_O_yD0jo18uHnw-fq9Q,KXITXbKuE60WSUDs7NZVLQ,crab cake,food,45.0,3.5,2.0
jSZwWQT3h5YxQ3lNH412nw,1Ryb3u5KahjjdqNBpUoQlg,red cake layered cream cheese filling,food,68.0,3.5,6.0
JT7n2pR7QbP1uCrRtxn9Qw,m7v-K-BARyZu6lePJw8u6g,dark chocolate fondue,food,21.0,3.5,3.0
JTuV9XrPShKyUrfMY0GWkQ,XJbTtaUgBCXZhhWt1_rYqA,crab leg cream cheese salmon sashimi egg tart,food,61.0,3.0,8.0
JtZXLEHg_P0o_yZKJW-KBw,77h11eWv6HKJAgojLx8G4w,biscuit egg bacon sandwich sausage,food,65.0,4.0,5.0
JtZXLEHg_P0o_yZKJW-KBw,77h11eWv6HKJAgojLx8G4w,biscuit egg bacon sandwich sausage,food,65.0,4.0,5.0
jUaJyZUc0uFTiafcrz_bnQ,0ydy2fdDg6kpGy1dbnHYsQ,crab cake table rice bean pork chicken,food,84.0,3.5,7.0
jUaJyZUc0uFTiafcrz_bnQ,0ydy2fdDg6kpGy1dbnHYsQ,crab cake table rice bean pork chicken,food,84.0,3.5,7.0
JUnltkak5X8nHTzwtkvMLA,nYxa4JoHZ96kptIZhFlz9w,artisan grilled chicken sandwich extra meal,food,60.0,2.0,6.0
jvfmpu47pJx0InjYooq0Uw,ZDPlCSHN2hdJSFVXFkaL7w,tiramisu crepe cake,food,19.0,3.5,3.0
jvKP5ZzWb6IIEAl113kumQ,OCxl56kc8QcxxA-uLxNfIw,chicken sandwich,food,33.0,4.0,2.0
JVlIxiSbAO3mqWYH1esp8w,RtnTbhWYw4QjKhoTBV37OA,house seafood crab cake mediterranean salmon,food,86.0,3.5,6.0
-JV_lMvvi_9dT5qmDLpIGA,Ki8seQY5mtXc36xjoMfeDA,parmesan sandwich tomato sauce mozzarella arugula,food,75.0,3.5,6.0
JVmVtWbtSAZ1q0UFsyZBkg,qKys2eEhVt5A7NUYMn7o7Q,ham egg sandwich,food,18.0,3.5,3.0
JVmVtWbtSAZ1q0UFsyZBkg,qKys2eEhVt5A7NUYMn7o7Q,ham egg sandwich,food,18.0,3.5,3.0
